Station_Id,Station_Name,,Latitude,Longitude,Municipality,State_Province,Country,District,TimeZone_LongName,TimeZone_Code,TimeZone_Offset,Station_Location,Station_Type,Station_WFElevation,Station_FirstDate,Station_WFElevation2,,
188463,Lubrecht Forest MT US,,46.89456,-113.4376,,MT,US,,America/Denver,MST,-7,,,,2019-09-25 14:00,,,0
188465,Loma S MT US,,47.89336,-110.52598,,MT,US,,America/Denver,MST,-7,,,,2019-09-25 14:00,,,0
188466,Butte MBMG MT Tech MT US,,46.01425,-112.56173,,MT,US,,America/Denver,MST,-7,,,,2019-09-25 14:00,,,0
188467,Hot Springs NE-L MT US,,47.69683,-114.51391,,MT,US,,America/Denver,MST,-7,,,,2019-09-25 14:00,,,0
188468,Hot Springs NE-U MT US,,47.7236,-114.5373,,MT,US,,America/Denver,MST,-7,,,,2019-09-25 14:00,,,0
188469,Whitefish N MT US,,48.47797,-114.44256,,MT,US,,America/Denver,MST,-7,,,,2019-09-25 14:00,,,0
188470,ARC-C Moccasin MT US,,47.05849,-109.95352,,MT,US,,America/Denver,MST,-7,,,,2019-09-25 14:00,,,0
188472,Molt W MT US,,45.82312,-109.09046,,MT,US,,America/Denver,MST,-7,,,,2019-09-25 14:00,,,0
188473,Reed Point NE MT US,,45.79762,-109.43189,,MT,US,,America/Denver,MST,-7,,,,2019-09-25 14:00,,,0
188474,MDA Chinook E MT US,,48.57542,-109.15515,,MT,US,,America/Denver,MST,-7,,,,2019-09-25 14:00,,,0
188479,Reed Point S MT US,,45.61252,-109.55598,,MT,US,,America/Denver,MST,-7,,,,2019-09-25 14:00,,,0
188482,BRASSTOWN BALD GA US,,34.8742,-83.8106,,GA,US,,America/New_York,EST,-5,,,,2019-09-25 15:45,,,0
188483,Sheboygan South Pierhead Light,XSHE,43.74859,-87.69489,Sheboygan,WI,USA,,America/Chicago,CST,-6,,,0,2022-10-04 21:15,36,,0
188486,LONG CANE PORTABLE SC US,,33.71403,-82.03452,,SC,US,,America/New_York,EST,-5,,,,2019-09-25 20:50,,,0
188488,Astypalaia,,36.58333,26.38333,,,,,Europe/Athens,EET,2,,,47,2019-09-26 12:00,,,0
188489,Mykonos Island,,37.43333,25.35,,,,,Europe/Athens,EET,2,,,123,2019-09-26 12:00,,,0
188490,Paros,,37,25.06667,,,,,Europe/Athens,EET,2,,,36,2019-09-26 12:00,,,0
188491,Kastellorizo,,36.06667,29.33333,,,,,Europe/Istanbul,TRT,3,,,145,2019-09-26 12:00,,,0
188492,Kasos,,35.41667,26.91667,,,,,Europe/Athens,EET,2,,,10,2019-09-26 12:00,,,0
188493,Syros,,37.41667,24.95,,,,,Europe/Athens,EET,2,,,72,2019-09-26 12:00,,,0
188494,Ikaria,,37.68333,26.35,,,,,Europe/Athens,EET,2,,,24,2019-09-26 12:00,,,0
188495,Skiathos Island,,39.18333,23.5,,,,,Europe/Athens,EET,2,,,15,2019-09-26 12:00,,,0
188497,High Valley CA US SDGE,,32.99661,-116.99221,,,,,America/Los_Angeles,PST,-8,,,,2019-09-26 17:30,,,0
188498,Bostalsee,,49.56573,7.0716,,,,,Europe/Berlin,CET,1,,,,,,,0
188500,FRITCHIE PORTABLE LA US,,30.24417,-89.72139,,LA,US,,America/Chicago,CST,-6,,,,2019-09-27 22:23,,,0
188512,Rapleje N MT US,,46.04462,-109.24238,,MT,US,,America/Denver,MST,-7,,,,2019-09-29 21:00,,,0
188517,MDA Choteau MT US,,47.893,-112.08995,,MT,US,,America/Denver,MST,-7,,,,2019-09-30 19:00,,,0
188518,MDA Oilmont MT US,,48.78158,-111.60105,,MT,US,,America/Denver,MST,-7,,,,2019-09-30 19:00,,,0
188519,MDA Power MT US,,47.65514,-111.71182,,MT,US,,America/Denver,MST,-7,,,,2019-09-30 19:00,,,0
188520,MDA Benchland MT US,,47.09491,-109.96754,,MT,US,,America/Denver,MST,-7,,,,2019-09-30 19:00,,,0
188522,BLM Harding Cutoff SD US,,45.17364,-103.72808,,SD,US,,America/Denver,MST,-7,,,,2019-09-30 23:00,,,0
188523,ARS Fort Keogh SE MT US,,46.3452,-105.83359,,MT,US,,America/Denver,MST,-7,,,,2019-09-30 23:00,,,0
188524,BLM Glendive MT US,,46.915,-104.74703,,MT,US,,America/Denver,MST,-7,,,,2019-09-30 23:00,,,0
188525,BLM Terry MT US,,46.83663,-105.26018,,MT,US,,America/Denver,MST,-7,,,,2019-09-30 23:00,,,0
188526,ARS Fort Keogh SW MT US,,46.30431,-105.9765,,MT,US,,America/Denver,MST,-7,,,,2019-09-30 23:00,,,0
188527,BLM Broadus MT US,,45.43581,-105.3584,,MT,US,,America/Denver,MST,-7,,,,2019-09-30 23:00,,,0
188528,Varena,,54.25,24.55,,,,,Europe/Vilnius,EET,2,,,111,2019-10-01 5:00,,,0
188529,"Lapoutroie, Alsace",,45.15148,7.17001,,,,,Europe/Rome,CET,1,,,0,2019-10-01 15:20,5,,0
188530,BLM Vandalia N MT US,,48.51186,-106.90581,,MT,US,,America/Denver,MST,-7,,,,2019-10-02 5:00,,,0
188531,BLM Zortman E MT US,,47.89473,-108.32334,,MT,US,,America/Denver,MST,-7,,,,2019-10-02 4:00,,,0
188537,CW5872 South Fork CO US,,37.626,-106.66983,,CO,US,,America/Denver,MST,-7,,,,2019-10-02 14:45,,,0
188539,CW9326 Aurora CO US,,39.66033,-104.84367,,CO,US,,America/Denver,MST,-7,,,,2019-10-02 14:55,,,0
188540,DW0602 Colorado Springs CO US,,38.91367,-104.702,,CO,US,,America/Denver,MST,-7,,,,2019-10-02 14:58,,,0
188543,CW6805 McHenry IL US,,42.345,-88.2065,,IL,US,,America/Chicago,CST,-6,,,,2019-10-02 14:57,,,0
188545,DW6832 Edina MN US,,44.878,-93.37867,,MN,US,,America/Chicago,CST,-6,,,,2019-10-02 14:57,,,0
188546,DW9711 Mayfield KY US,,36.64,-88.65933,,KY,US,,America/Chicago,CST,-6,,,,2019-10-02 14:55,,,0
188547,EW5949 Springfield IL US,,39.7265,-89.59317,,IL,US,,America/Chicago,CST,-6,,,,2019-10-02 14:45,,,0
188549,CW7532 Trussville AL US,,33.616,-86.62067,,AL,US,,America/Chicago,CST,-6,,,,2019-10-02 14:45,,,0
188552,DW9033 Greenville SC US,,35,-82.3,,SC,US,,America/New_York,EST,-5,,,,2019-10-02 14:45,,,0
188553,DW9657 Harrow CA,,42.04867,-82.9905,,Harrow,CA,,America/Toronto,EST,-5,,,,2019-10-02 14:58,,,0
188554,FW5858 Powell OH US,,40.17433,-83.10133,,OH,US,,America/New_York,EST,-5,,,,2019-10-02 14:54,,,0
188555,N1UEC Walpole MA US,,42.10833,-71.285,,MA,US,,America/New_York,EST,-5,,,,2019-10-02 14:58,,,0
188556,KG4QXL-2 Fort Valley VA US,,38.70333,-77.30334,,VA,US,,America/New_York,EST,-5,,,,2019-10-02 14:55,,,0
188558,CW3560 East Andover NH US,,43.45933,-71.74834,,NH,US,,America/New_York,EST,-5,,,,2019-10-02 14:45,,,0
188560,CW5324 Amherst MA US,,42.4,-72.5,,MA,US,,America/New_York,EST,-5,,,,2019-10-02 14:55,,,0
188561,CW5624 Waban MA US,,42.3305,-71.22433,,MA,US,,America/New_York,EST,-5,,,,2019-10-02 14:52,,,0
188564,CW9244 Port Jefferson Station NY US,,40.90267,-73.17033,,NY,US,,America/New_York,EST,-5,,,,2019-10-02 14:56,,,0
188568,DW6059 Henrico NC US,,36.53783,-77.86134,,NC,US,,America/New_York,EST,-5,,,,2019-10-02 14:46,,,0
188569,DW7011 West Lancaster PA US,,40.032,-76.35717,,PA,US,,America/New_York,EST,-5,,,,2019-10-02 14:58,,,0
188571,DW8065 Enfield NH US,,43.6225,-72.14633,,NH,US,,America/New_York,EST,-5,,,,2019-10-02 14:45,,,0
188573,DW8567 Philadelphia PA US,,40.0425,-75.01833,,PA,US,,America/New_York,EST,-5,,,,2019-10-02 14:56,,,0
188574,FW6165 Crownsville MD US,,39.068,-77.075,,MD,US,,America/New_York,EST,-5,,,,2019-10-02 14:59,,,0
188582,DW8816 Northwood UK,,51.61533,-0.41833,,Northwood,UK,,Europe/London,GMT,0,,,,2019-10-02 15:00,,,0
188585,SCE-2295 CA US SC-EDISON,,34.4709,-120.35916,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188586,SCE Dos Vientos Ranch CA US SC-EDISON,,34.15622,-118.98689,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188587,SCE Las Virgenes Rd CA US SC-EDISON,,34.16678,-118.70305,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188588,SCE Spunky Canyon CA US SC-EDISON,,34.58545,-118.3618,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188589,SCE Letteau Canyon CA US SC-EDISON,,34.52494,-118.2779,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188590,SCE-2144 CA US SC-EDISON,,34.28265,-118.71498,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188591,SCE-2155 CA US SC-EDISON,,34.2387,-118.90006,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188592,SCE-2288 CA US SC-EDISON,,35.08466,-118.32584,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188594,Hercules Shoreline Park,,38.02867,-122.276,,CA,US,Contra Costa County,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188595,CW1177 Reno NV US,,39.6155,-119.832,,NV,US,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:04,,,0
188596,CW1508 Tucson AZ US,,32.423,110.9655,,AZ,US,,Asia/Shanghai,CST,8,,,,2019-10-02 15:04,,,0
188599,CW2234 Torrance CA US,,33.872,-118.341,,CA,US,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188603,CW6256 Grants Pass OR US,,42.53867,-123.34783,,OR,US,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:01,,,0
188606,DW2356 Cathlamet WA US,,46.26667,-123.65,,WA,US,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:03,,,0
188607,DW3583 Niland CA US,,33.25483,-115.45966,,CA,US,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:01,,,0
188609,DW5475 Fermentelos PT,,40.56633,-8.5225,,Fermentelos,PT,,Europe/Lisbon,WET,0,,,,2019-10-02 15:04,,,0
188610,DW6449 Chenecey-Buillon FR,,47.1405,5.95767,,,,,Europe/Paris,CET,1,,,,2019-10-02 15:01,,,0
188614,DW8487 Ollomont IT,,45.86517,7.30167,,Ollomont,IT,,Europe/Rome,CET,1,,,,2019-10-02 15:00,,,0
188615,DW8847 Zoppola IT,,45.973,12.815,,Zoppola,IT,,Europe/Rome,CET,1,,,,2019-10-02 15:03,,,0
188616,DW9404 Langley CA,,49,-122.3,,Langley,CA,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:03,,,0
188617,DW9822 Lesmo IT,,45.65583,9.30783,,Lesmo,IT,,Europe/Rome,CET,1,,,,2019-10-02 15:00,,,0
188618,FW6164 Stornoway UK,,58.2,-6.38333,,Stornoway,UK,,Europe/London,GMT,0,,,,2019-10-02 15:04,,,0
188619,FW6174 Proctor MT US,,47.91917,-114.38284,,MT,US,,America/Denver,MST,-7,,,,2019-10-02 15:00,,,0
188620,Wilderville OR US PACIFICORP,,42.38198,-123.45536,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188621,NE Azalea OR US PACIFICORP,,42.79568,-123.2563,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188622,Happy Valley OR US PACIFICORP,,43.16292,-123.40179,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 15:00,,,0
188623,DW1958 North Pole AK US,,64.7775,-146.28667,,AK,US,,America/Anchorage,AKST,-9,,,,2019-10-02 15:06,,,0
188630,MacDonald Pass USFS MT US,,46.5645,-112.3082,,MT,US,,America/Denver,MST,-7,,,,2019-10-02 15:00,,,0
188634,BLM Roy MT US,,47.49432,-108.94811,,MT,US,,America/Denver,MST,-7,,,,2019-10-02 20:00,,,0
188635,MDA Edgar MT US,,45.46369,-108.85682,,MT,US,,America/Denver,MST,-7,,,,2019-10-02 20:00,,,0
188639,Mills Ave CA US PGE,,38.196,-120.65243,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 22:00,,,0
188640,Parkfield Tower CA US PGE,,35.92592,-120.3748,,,,,America/Los_Angeles,PST,-8,,,,2019-10-02 22:00,,,0
188641,MDA Gildford MT US,,48.70008,-110.27671,,MT,US,,America/Denver,MST,-7,,,,2019-10-02 22:00,,,0
188645,MDA Hogeland SE MT US,,48.7712,-108.56441,,MT,US,,America/Denver,MST,-7,,,,2019-10-03 23:00,,,0
188647,Prospect OR US PACIFICORP,,42.75582,-122.4831,,,,,America/Los_Angeles,PST,-8,,,,2019-10-04 20:00,,,0
188652,North Shady Cove Fork Trail Cree OR US PACIFICORP,,42.68018,-122.84909,,,,,America/Los_Angeles,PST,-8,,,,2019-10-09 12:20,,,0
188653,FW6181 Mandeville LA US,,30.38783,-90.06633,,LA,US,,America/Chicago,CST,-6,,,,2019-10-09 15:00,,,0
188654,FW6192 New Lisbon WI US,,43.87333,-90.1675,,WI,US,,America/Chicago,CST,-6,,,,2019-10-09 15:00,,,0
188657,SCE Caliente Spring CA US SC-EDISON,,35.29978,-118.59426,,,,,America/Los_Angeles,PST,-8,,,,2019-10-09 15:00,,,0
188658,SCE Indian Creek Rd CA US SC-EDISON,,35.29857,-118.43141,,,,,America/Los_Angeles,PST,-8,,,,2019-10-09 15:00,,,0
188659,SCE Golden Hills Blvd CA US SC-EDISON,,35.1075,-118.4872,,,,,America/Los_Angeles,PST,-8,,,,2019-10-09 15:00,,,0
188660,FW6191 Mareuil FR,,45.76167,-0.158,,Mareuil,FR,,Europe/Paris,CET,1,,,,2019-10-09 15:01,,,0
188661,FW6194 Colville WA US,,48.46667,-117.8515,,WA,US,,America/Los_Angeles,PST,-8,,,,2019-10-09 15:01,,,0
188664,FW6170 Valrico FL US,,27.86967,-82.2485,,FL,US,,America/New_York,EST,-5,,,,2019-10-09 15:01,,,0
188665,FW6193 Malvern PA US,,40.01817,-75.5455,,PA,US,,America/New_York,EST,-5,,,,2019-10-09 15:00,,,0
188666,FW6197 Canisteo NY US,,42.273,-77.60067,,NY,US,,America/New_York,EST,-5,,,,2019-10-09 15:00,,,0
188667,FW6187 Worthington PA US,,40.82483,-79.62517,,PA,US,,America/New_York,EST,-5,,,,2019-10-09 15:01,,,0
188672,RBar Menard TX US TWDB,,31.05747,-99.69162,,,,,America/Chicago,CST,-6,,,,2019-10-09 15:00,,,0
188674,Pahute Mesa 1 NV US ARL SORD,,37.25583,-116.435,,,,,America/Los_Angeles,PST,-8,,,,2019-10-09 14:45,,,0
188676,SCE Back Canyon Rd CA US SC-EDISON,,35.32034,-118.34358,,,,,America/Los_Angeles,PST,-8,,,,2019-10-09 15:00,,,0
188678,Malta W MDA MT US MT-MESO,,48.35074,-108.00351,,,,,America/Denver,MST,-7,,,,2019-10-09 15:00,,,0
188680,FW6138 Hood River OR US,,45.65267,-121.52934,,OR,US,,America/Los_Angeles,PST,-8,,,,2019-10-09 16:00,,,0
188681,Dillon NE MDA MT US MT-MESO,,45.24519,-112.5884,,,,,America/Denver,MST,-7,,,,2019-10-09 15:00,,,0
188682,Manhattan S MDA MT US MT-MESO,,45.78711,-111.32204,,,,,America/Denver,MST,-7,,,,2019-10-09 15:00,,,0
188683,Glasgow W MDA MT US MT-MESO,,48.22615,-106.71626,,,,,America/Denver,MST,-7,,,,2019-10-09 15:00,,,0
188685,FW6182 Pleasanton KS US,,38.169,-94.6885,,KS,US,,America/Chicago,CST,-6,,,,2019-10-09 18:26,,,0
188717,MDA Twin Bridges MT US MT-MESO,,45.4665,-112.36001,,,,,America/Denver,MST,-7,,,,2019-10-11 18:00,,,0
188718,La Porte Municipal Airport,,29.66925,-95.06419,,,,,America/Chicago,CST,-6,,,7,2019-10-11 18:35,,,0
188719,Taylor Municipal Airport,,30.57263,-97.44317,,,,,America/Chicago,CST,-6,,,182,2019-10-11 18:35,,,0
188720,Airglades Airport,,26.74201,-81.04979,,,,,America/New_York,EST,-5,,,6,2019-10-11 18:55,,,0
188727,Cadboro Bay,,48.453,-123.295,,,,,America/Vancouver,PST,-8,,,,2019-10-12 15:00,,,0
188737,FW6220 Mequon WI US,,43.24467,-87.96267,,WI,US,,America/Chicago,CST,-6,,,,2019-10-16 14:56,,,0
188738,FW6222 Rocky Ford CO US,,38.0295,-103.67467,,CO,US,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188739,WY487 - Shirley Rim WY US WYDOT,,42.37588,-106.23764,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188740,I80/US30 - Cheyenne East WY US WYDOT,,41.15932,-104.60588,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188741,WY210 - Wildcat Trail WY US WYDOT,,41.19405,-105.20005,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188742,WY210 - Hynds Lodge Rd WY US WYDOT,,41.19081,-105.25509,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188743,I25/US87 - F Street Hill WY US WYDOT,,42.86639,-106.34497,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188744,US14 - Granite Pass WY US WYDOT,,44.65265,-107.49687,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188747,I90 - Pompey Creek WY US WYDOT,,44.64343,-106.86403,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188748,I25/US26/US87 - Platte/Converse WY US WYDOT,,42.59945,-105.1025,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188750,US20 - Van Tassell WY US WYDOT,,42.66917,-104.15761,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188751,I25 - Hat Six WY US WYDOT,,42.83937,-106.20173,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188752,I25/US87 - Smokey Gap WY US WYDOT,,43.42832,-106.38591,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188753,I25/US87 - Tisdale Divide WY US WYDOT,,43.54458,-106.4831,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188754,US85 - Four Corners WY US WYDOT,,44.08082,-104.13608,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188755,FW1312 Bryan TX US,,30.85117,-96.32367,,TX,US,,America/Chicago,CST,-6,,,,2019-10-16 15:00,,,0
188756,FW3603 Salida CO US,,38.44667,-106.01083,,CO,US,,America/Denver,MST,-7,,,,2019-10-16 15:03,,,0
188759,FW6232 Glace Bay 2 CA,,46.17633,-59.96117,,,,,America/Glace_Bay,AST,-4,,,,2019-10-16 15:02,,,0
188760,FW6214 Jasper GA US,,34.52,-84.35,,GA,US,,America/New_York,EST,-5,,,,2019-10-16 14:58,,,0
188761,FW6223 Okemos MI US,,42.70817,-84.44867,,MI,US,,America/New_York,EST,-5,,,,2019-10-16 14:56,,,0
188763,FW6219 Mountlake Terrace WA US,,47.78833,-122.29283,,WA,US,,America/Los_Angeles,PST,-8,,,,2019-10-16 15:00,,,0
188764,I80/US189 - Bear River Dr WY US WYDOT,,41.26688,-110.92555,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188765,I80/US189 - Evanston POE WY US WYDOT,,41.24726,-111.04569,,,,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188768,FW6178 Missoula MT US,,46.86867,-114.06617,,MT,US,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188769,FW6209 Escondido CA US,,33.249,-117.01217,,CA,US,,America/Los_Angeles,PST,-8,,,,2019-10-16 15:02,,,0
188772,FW6229 Darcy CA,,50.55183,-122.45734,,Darcy,CA,,America/Vancouver,PST,-8,,,,2019-10-16 15:01,,,0
188773,FW6234 Kanab UT US,,37.132,-112.39317,,UT,US,,America/Denver,MST,-7,,,,2019-10-16 15:00,,,0
188774,Chico-North (Wanink) CA US MISC,,39.77663,-121.83146,,,,,America/Los_Angeles,PST,-8,,,,2019-10-16 15:00,,,0
188781,FW6216 Hood River OR US,,45.42583,-121.17,,OR,US,,America/Los_Angeles,PST,-8,,,,2019-10-16 20:39,,,0
188782,LA CROSSE WI US,,43.82225,-91.19219,,WI,US,,America/Chicago,CST,-6,,,,2019-10-16 22:08,,,0
188785,CAMP WILLIAM PENN PA US,,41.15208,-75.15108,,PA,US,,America/New_York,EST,-5,,,,2019-10-17 21:50,,,0
188786,Long Point,,50.76506,-98.3213,,,,,America/Winnipeg,CST,-6,,,,,,,0
188797,FW6228 Geneseo IL US,,41.99983,-90.13333,,IL,US,,America/Chicago,CST,-6,,,,2019-10-23 14:59,,,0
188798,SCE Foothill Rd CA US SC-EDISON,,34.46999,-119.25295,,,,,America/Los_Angeles,PST,-8,,,,2019-10-23 15:00,,,0
188799,SCE-2153 CA US SC-EDISON,,34.41538,-118.83223,,,,,America/Los_Angeles,PST,-8,,,,2019-10-23 15:00,,,0
188800,SCE-2307 CA US SC-EDISON,,34.07748,-118.94152,,,,,America/Los_Angeles,PST,-8,,,,2019-10-23 15:00,,,0
188801,FW6251 Maputo MZ,,-25.94483,32.61317,,Maputo,MZ,,Africa/Maputo,CAT,2,,,,2019-10-23 15:01,,,0
188803,FW6239 Towanda KS US,,37.799,-97.028,,KS,US,,America/Chicago,CST,-6,,,,2019-10-23 15:00,,,0
188805,NQ9B San Antonio TX US,,29.47817,-98.729,,TX,US,,America/Chicago,CST,-6,,,,2019-10-23 15:00,,,0
188806,FW6253 San Antonio TX US,,29.664,-98.45933,,TX,US,,America/Chicago,CST,-6,,,,2019-10-23 15:01,,,0
188809,FW2360 McClellanville SC US,,33.1835,-79.40633,,SC,US,,America/New_York,EST,-5,,,,2019-10-23 15:01,,,0
188810,FW6237 Tarbotvale CA,,46.35717,-60.58717,,Tarbotvale,CA,,America/Halifax,AST,-4,,,,2019-10-23 15:01,,,0
188811,FW6240 South Harbour CA,,46.8705,-60.46033,,Harbour,CA,,America/Halifax,AST,-4,,,,2019-10-23 15:00,,,0
188812,FW6249 Chesterfield VA US,,37.3155,-77.49133,,VA,US,,America/New_York,EST,-5,,,,2019-10-23 15:00,,,0
188813,US-50 Spooner/Carson SW NV US NV DOT,,39.1179,-119.8449,,,,,America/Los_Angeles,PST,-8,,,,2019-10-23 14:56,,,0
188814,US-40 at MP 41 Co-Op Creek UT US UTAH DOT,,40.2418,-111.1771,,,,,America/Denver,MST,-7,,,,2019-10-23 14:50,,,0
188817,Shed 7 MT US AVALANCHE,,48.25675,-113.48227,,,,,America/Denver,MST,-7,,,,2019-10-23 15:00,,,0
188818,Parrot Ranch CA US PGE,,36.38715,-121.60437,,,,,America/Los_Angeles,PST,-8,,,,2019-10-23 15:00,,,0
188819,SCE-2372 CA US SC-EDISON,,34.06913,-118.87595,,,,,America/Los_Angeles,PST,-8,,,,2019-10-23 15:00,,,0
188821,Shed 11 MT US AVALANCHE,,48.24667,-113.54285,,,,,America/Denver,MST,-7,,,,2019-10-23 15:00,,,0
188822,Sperry MT US AVALANCHE,,48.62339,-113.7648,,,,,America/Denver,MST,-7,,,,2019-10-23 15:00,,,0
188823,Sunpoint MT US AVALANCHE,,48.67743,-113.583,,,,,America/Denver,MST,-7,,,,2019-10-23 14:00,,,0
188836,ARCADIA ORCHARDS WA US,,47.9075,-117.39667,,WA,US,,America/Los_Angeles,PST,-8,,,,2019-10-25 16:47,,,0
188838,East Cave Junction OR US PACIFICORP,,42.13033,-123.53366,,,,,America/Los_Angeles,PST,-8,,,,2019-10-25 19:40,,,0
188840,PATUXENT MD US,,39.05492,-76.82383,,MD,US,,America/New_York,EST,-5,,,,2019-10-25 22:19,,,0
188841,SPECTACLE LAKE WA US,,48.83,-119.50639,,WA,US,,America/Los_Angeles,PST,-8,,,,2019-10-25 22:47,,,0
188891,FW6268 Colgate WI US,,43.19983,-88.163,,WI,US,,America/Chicago,CST,-6,,,,2019-10-30 15:00,,,0
188892,FW6296 Joliet IL US,,41.485,-87.98067,,IL,US,,America/Chicago,CST,-6,,,,2019-10-30 15:00,,,0
188895,SCE-2290 CA US SC-EDISON,,34.2202,-118.68987,,,,,America/Los_Angeles,PST,-8,,,,2019-10-30 15:00,,,0
188897,FW6247 Hood River OR US,,45.4805,-121.107,,OR,US,,America/Los_Angeles,PST,-8,,,,2019-10-30 15:00,,,0
188898,FW6259 Gakona AK US,,62.39567,-145.16901,,AK,US,,America/Anchorage,AKST,-9,,,,2019-10-30 15:00,,,0
188900,FW6280 Bandon OR US,,43.08233,-124.41917,,OR,US,,America/Los_Angeles,PST,-8,,,,2019-10-30 15:00,,,0
188901,FW6285 Oroville CA US,,39.49517,-121.56467,,CA,US,,America/Los_Angeles,PST,-8,,,,2019-10-30 15:03,,,0
188903,FW6303 East Point GA US,,33.664,-84.433,,GA,US,,America/New_York,EST,-5,,,,2019-10-30 15:00,,,0
188904,FW6283 Ingonish CA,,46.67717,-60.40617,,Ingonish,CA,,America/Halifax,AST,-4,,,,2019-10-30 15:00,,,0
188905,"Rt 4 Mendon Mountain, VT",,43.66408,-72.8309,,VT,,,America/New_York,EST,-5,,,,2019-10-30 15:01,,,0
188909,FW6250 Prattsville NY US,,42.26017,-74.35883,,NY,US,,America/New_York,EST,-5,,,,2019-10-30 15:01,,,0
188910,FW6261 Somerville NJ US,,40.5715,-74.61967,,NJ,US,,America/New_York,EST,-5,,,,2019-10-30 15:00,,,0
188911,FW6267 Windsor VT US,,43.48467,-72.38483,,VT,US,,America/New_York,EST,-5,,,,2019-10-30 15:05,,,0
188913,FW6277 Bowie MD US,,38.98967,-76.79533,,MD,US,,America/New_York,EST,-5,,,,2019-10-30 15:01,,,0
188914,FW6279 East Greenbush NY US,,42.5885,-73.61817,,NY,US,,America/New_York,EST,-5,,,,2019-10-30 15:00,,,0
188915,FW6287 Bristol RI US,,41.70233,-71.27617,,RI,US,,America/New_York,EST,-5,,,,2019-10-30 15:01,,,0
188916,FW6288 Englishtown CA,,46.28783,-60.54033,,Englishtown,CA,,America/Halifax,AST,-4,,,,2019-10-30 15:02,,,0
188917,FW6293 Ephrata PA US,,40.19933,-76.20667,,PA,US,,America/New_York,EST,-5,,,,2019-10-30 15:01,,,0
188922,FW6302 Hawarden IA US,,42.99,-96.48833,,IA,US,,America/Chicago,CST,-6,,,,2019-10-30 14:55,,,0
188923,FW6266 Cedar Mountain NC US,,35.14833,-82.6465,,NC,US,,America/New_York,EST,-5,,,,2019-10-30 14:55,,,0
188926,FW6299 Russellville TN US,,36.2615,-83.215,,TN,US,,America/New_York,EST,-5,,,,2019-10-30 14:56,,,0
188939,Hampton Rt 101,,42.92635,-70.82996,,,,,America/New_York,EST,-5,,,,2019-10-30 14:55,,,0
188951,Brookhaven - N. Druid Hills Rd SB,,33.83324,-84.33922,,Rd,SB,,America/New_York,EST,-5,,,,2019-10-30 15:10,,,0
188957,"I-89 Middlesex, VT",,44.27331,-72.63989,,VT,,,America/New_York,EST,-5,,,,2019-10-30 15:01,,,0
188959,SCE-2339 CA US SC-EDISON,,34.05592,-118.63911,,,,,America/Los_Angeles,PST,-8,,,,2019-10-30 15:00,,,0
188960,SCE-2349 CA US SC-EDISON,,34.07239,-118.78365,,,,,America/Los_Angeles,PST,-8,,,,2019-10-30 15:00,,,0
188961,SCE-2135 CA US SC-EDISON,,33.78379,-117.48135,,,,,America/Los_Angeles,PST,-8,,,,2019-10-30 15:00,,,0
